0,2,8268849386,1663902045
2,4,761558654,1914684456
4,8,2542261757,15379304326
8,16,3295330105,36829985122
16,32,15168484910,326455896567
32,64,7687283353,352717741917
64,128,11764985764,1092604203749
128,256,11833016578,2205864918846
256,512,16255575253,5487712675710
512,1024,8960311894,6450656335143
1024,2048,1995523424,2393806601221
2048,4096,4393902,9915767911
4096,8192,2950,13111459
8192,16384,4785986,62048921953
